date,accumulated_pl,accumulated_pl_percent,cash_percent,cash_value,daily_pl,daily_pl_percent,equity_percent,equity_value,portfolio_value
2000-04-10,-3680.8318975,-3.6808318975000005,51.47447707370005,49579.78810249998,-3782.8499999999767,-3.7789947412713576,48.52552292629994,46739.38000000002,96319.1681025
2000-04-11,-5154.121897500023,-5.154121897500023,52.274056705889826,49579.78810249998,-1473.2900000000227,-1.5295916991643774,47.725943294110174,45266.09,94845.87810249998
2000-04-12,-8911.401897500036,-8.911401897500037,54.430289998215756,49579.78810249998,-3757.2800000000134,-3.9614583945751645,45.569710001784244,41508.80999999998,91088.59810249996
2000-04-13,-10708.301897500016,-10.708301897500016,55.52564141583041,49579.78810249998,-1796.8999999999796,-1.9726947581056944,44.4743585841696,39711.91,89291.69810249998
2000-04-14,-14455.161897500016,-14.455161897500016,57.95766197265273,49579.78810249998,-3746.8600000000006,-4.196201975797228,42.04233802734726,35965.05,85544.83810249998
2000-04-17,-10176.261897500022,-10.176261897500021,55.19675438793621,49579.78810249998,4278.899999999994,5.001938275776509,44.8032456120638,40243.95,89823.73810249998
2000-04-18,-7510.721897500014,-7.510721897500014,53.60598452023147,49579.78810249998,2665.540000000008,2.9675229024183984,46.39401547976853,42909.490000000005,92489.27810249999
2000-04-19,-9344.34189750001,-9.34434189750001,54.69023019660008,49579.78810249998,-1833.6199999999953,-1.9825216907498304,45.30976980339992,41075.87000000001,90655.65810249999
2000-04-20,-10818.381897500018,-10.818381897500018,55.594178663046854,49579.78810249998,-1474.0400000000081,-1.625976834599096,44.40582133695314,39601.83,89181.61810249998
2000-04-24,-12773.031897500012,-12.773031897500012,56.83997642132764,49579.78810249998,-1954.6499999999942,-2.1917633270047165,43.16002357867235,37647.18000000001,87226.96810249999
2000-04-25,-8478.861897500014,-8.478861897500014,54.17304584540089,49579.78810249998,4294.169999999998,4.922984362994183,45.82695415459911,41941.350000000006,91521.13810249999
2000-04-26,-10331.271897500032,-10.33127189750003,55.29217281394414,49579.78810249998,-1852.410000000018,-2.0240242182362214,44.70782718605585,40088.93999999999,89668.72810249997
2000-04-27,-6884.631897500032,-6.884631897500032,53.24554809032524,49579.78810249998,3446.6399999999994,3.8437480634945094,46.75445190967477,43535.57999999999,93115.36810249997
2000-04-28,-5027.991897500018,-5.027991897500018,52.204632810322636,49579.78810249998,1856.640000000014,1.9939136125803134,47.795367189677364,45392.22,94972.00810249998
2000-05-01,-5480.741897500018,-5.480741897500018,52.454694522394504,49579.78810249998,-452.75,-0.4767194134837738,47.545305477605496,44939.47,94519.25810249998
2000-05-02,-8015.871897500008,-8.01587189750001,53.900372950485654,49579.78810249998,-2535.12999999999,-2.6821306587603626,46.09962704951434,42404.34000000001,91984.12810249999
2000-05-03,-9301.481897500023,-9.301481897500024,54.66438607791695,49579.78810249998,-1285.6100000000151,-1.397643296208049,45.33561392208305,41118.729999999996,90698.51810249998
2000-05-04,-9068.061897500025,-9.068061897500025,54.524063972564655,49579.78810249998,233.41999999999825,0.2573581188352011,45.475936027435345,41352.149999999994,90931.93810249997
2000-05-05,-8164.681897500021,-8.16468189750002,53.98771314448172,49579.78810249998,903.3800000000047,0.993468322408019,46.01228685551828,42255.53,91835.31810249998
2000-05-08,-10445.741897500004,-10.445741897500003,55.36284834804065,49579.78810249998,-2281.059999999983,-2.4838592026806374,44.63715165195935,39974.470000000016,89554.2581025
2000-05-09,-11962.31189750001,-11.962311897500012,56.3165493905014,49579.78810249998,-1516.570000000007,-1.6934649810444586,43.6834506094986,38457.90000000001,88037.68810249999
2000-05-10,-14477.651897500036,-14.477651897500035,57.97290322650844,49579.78810249998,-2515.3400000000256,-2.8571172803532514,42.027096773491564,35942.55999999998,85522.34810249996
2000-05-11,-12645.501897500013,-12.645501897500013,56.75699497961063,49579.78810249998,1832.1500000000233,2.142305538435592,43.24300502038937,37774.71000000001,87354.49810249999
2000-05-12,-11718.281897500012,-11.718281897500011,56.16087811627668,49579.78810249998,927.2200000000012,1.061445054508836,43.83912188372332,38701.93000000001,88281.71810249999
2000-05-15,-10408.391897500027,-10.408391897500028,55.33976803472122,49579.78810249998,1309.8899999999849,1.4837613360436979,44.66023196527878,40011.81999999999,89591.60810249997
2000-05-16,-7846.921897500026,-7.8469218975000254,53.80155402660929,49579.78810249998,2561.470000000001,2.85905125965534,46.198445973390704,42573.28999999999,92153.07810249997
2000-05-17,-7718.921897500026,-7.718921897500026,53.726927688718476,49579.78810249998,128.0,0.1388993212550407,46.273072311281524,42701.28999999999,92281.07810249997
2000-05-18,-8999.611897500028,-8.999611897500028,54.48305126639116,49579.78810249998,-1280.6900000000023,-1.3878143020582105,45.51694873360884,41420.59999999999,91000.38810249997
2000-05-19,-11096.131897500018,-11.096131897500019,55.76786382943195,49579.78810249998,-2096.5199999999895,-2.3038583062289093,44.23213617056804,39324.08,88903.86810249998
2000-05-22,-11844.261897500008,-11.844261897500008,56.24113548326579,49579.78810249998,-748.1299999999901,-0.8415044429084325,43.758864516734214,38575.95000000001,88155.73810249999
2000-05-23,-14318.411897500031,-14.318411897500031,57.86516006588044,49579.78810249998,-2474.1500000000233,-2.8065671653991395,42.134839934119555,36101.79999999999,85681.58810249997
2000-05-24,-14173.778688500024,-14.173778688500024,1.196955074803353,1027.3013114999558,144.6332090000069,0.1688031375270306,98.80304492519663,84798.92000000001,85826.22131149998
2000-05-25,-16089.62868850003,-16.089628688500028,1.2242840729262314,1027.3013114999558,-1915.8500000000058,-2.2322432127666074,98.77571592707376,82883.07,83910.37131149997
2000-05-26,-16106.168688500038,-16.106168688500038,1.2245254453638665,1027.3013114999558,-16.54000000000815,-0.019711508531653144,98.77547455463612,82866.53,83893.83131149996
2000-05-30,-15041.778688500024,-15.041778688500024,1.2091841091321198,1027.3013114999558,1064.390000000014,1.2687345223844964,98.79081589086786,83930.92000000001,84958.22131149998
2000-05-31,-13472.838688500022,-13.472838688500023,1.1872587704589603,1027.3013114999558,1568.9400000000023,1.8467194531385864,98.81274122954103,85499.86000000002,86527.16131149998
2000-06-01,-12689.11868850002,-12.68911868850002,1.1766016973701614,1027.3013114999558,783.7200000000012,0.9057502732333831,98.82339830262983,86283.58000000002,87310.88131149998
2000-06-02,-14548.13868850004,-14.548138688500039,1.2021988704904938,1027.3013114999558,-1859.0200000000186,-2.129196237714716,98.7978011295095,84424.56,85451.86131149996
2000-06-05,-15409.578688500042,-15.409578688500043,1.214441653762393,1027.3013114999558,-861.4400000000023,-1.008099749705594,98.78555834623761,83563.12,84590.42131149996
2000-06-06,-14259.13868850004,-14.25913868850004,1.1981467129980525,1027.3013114999558,1150.4400000000023,1.3600121410479387,98.80185328700193,84713.56,85740.86131149996
2000-06-07,-14921.298688500043,-14.921298688500043,1.2074717827893042,1027.3013114999558,-662.1600000000035,-0.7722805554685879,98.79252821721069,84051.4,85078.70131149996
2000-06-08,-15366.148688500049,-15.366148688500047,1.213818461030341,1027.3013114999558,-444.8500000000058,-0.5228688180973399,98.78618153896966,83606.54999999999,84633.85131149995
2000-06-09,-15202.288688500033,-15.202288688500035,1.2114729225724243,1027.3013114999558,163.86000000001513,0.19361047318633604,98.78852707742757,83770.41,84797.71131149997
2000-06-12,-14888.178688500047,-14.888178688500048,1.2070019130951803,1027.3013114999558,314.10999999998603,0.37042273328123126,98.79299808690482,84084.51999999999,85111.82131149995
2000-06-13,-14621.498688500025,-14.621498688500026,1.203231839069052,1027.3013114999558,266.6800000000221,0.31332897814981836,98.79676816093094,84351.20000000001,85378.50131149997
2000-06-14,-15167.488688500045,-15.167488688500045,1.2109759520471652,1027.3013114999558,-545.9900000000198,-0.6394935394895228,98.78902404795282,83805.20999999999,84832.51131149995
2000-06-15,-15662.248688500054,-15.662248688500055,1.2180800359564214,1027.3013114999558,-494.7600000000093,-0.583219796692426,98.78191996404357,83310.44999999998,84337.75131149995
2000-06-16,-15415.968688500026,-15.415968688500026,1.2145334001836405,1027.3013114999558,246.28000000002794,0.29201632266717337,98.78546659981635,83556.73000000001,84584.03131149997
2000-06-19,-16329.938688500028,-16.32993868850003,1.2278003570182148,1027.3013114999558,-913.9700000000012,-1.0805467483975768,98.77219964298178,82642.76000000001,83670.06131149997
2000-06-20,-17674.64868850005,-17.67464868850005,1.247855363061722,1027.3013114999558,-1344.710000000021,-1.6071578996383478,98.75214463693827,81298.04999999999,82325.35131149995
2000-06-21,-17752.938688500057,-17.752938688500056,1.2490431817486913,1027.3013114999558,-78.29000000000815,-0.09509828837993904,98.7509568182513,81219.75999999998,82247.06131149994
2000-06-22,-18669.488688500045,-18.669488688500042,1.2631192094260173,1027.3013114999558,-916.5499999999884,-1.1143863201734048,98.73688079057398,80303.20999999999,81330.51131149995
2000-06-23,-17807.918688500038,-17.80791868850004,1.2498786928227115,1027.3013114999558,861.570000000007,1.0593441331017217,98.75012130717728,81164.78,82192.08131149996
2000-06-26,-18204.718688500026,-18.204718688500027,1.2559420238286079,1027.3013114999558,-396.79999999998836,-0.48277156834142587,98.74405797617139,80767.98000000001,81795.28131149997
2000-06-27,-17845.63868850004,-17.84563868850004,1.250452556748383,1027.3013114999558,359.0799999999872,0.4389984290566924,98.7495474432516,81127.06,82154.36131149996
2000-06-28,-17426.42868850002,-17.426428688500017,1.2441042517400287,1027.3013114999558,419.21000000002095,0.5102711448398053,98.75589574825996,81546.27000000002,82573.57131149998
2000-06-29,-16349.658688500029,-16.34965868850003,1.2280898026159348,1027.3013114999558,1076.7699999999895,1.3040128734870746,98.77191019738406,82623.04000000001,83650.34131149997
2000-06-30,-18477.64868850002,-18.47764868850002,1.2601468124669253,1027.3013114999558,-2127.9899999999907,-2.5439107200719118,98.73985318753307,80495.05000000002,81522.35131149998
2000-07-03,-17418.978688500036,-17.418978688500037,1.2439920155805788,1027.3013114999558,1058.6699999999837,1.2986254480746828,98.75600798441941,81553.72,82581.02131149996
2000-07-05,-19856.008688500035,-19.856008688500033,1.2818195034822866,1027.3013114999558,-2437.029999999999,-2.9510775736320736,98.7181804965177,79116.69,80143.99131149997
2000-07-06,-20207.048688500043,-20.20704868850004,1.2874587223745146,1027.3013114999558,-351.04000000000815,-0.4380116266428534,98.71254127762548,78765.65,79792.95131149996
2000-07-07,-18807.058688500023,-18.80705868850002,1.2652593869689646,1027.3013114999558,1399.9900000000198,1.754528410078059,98.73474061303102,80165.64000000001,81192.94131149998
2000-07-10,-18011.87868850003,-18.01187868850003,1.252987987853629,1027.3013114999558,795.179999999993,0.9793708506620705,98.74701201214636,80960.82,81988.12131149997
2000-07-11,-15709.86868850005,-15.70986868850005,1.2187681944680968,1027.3013114999558,2302.00999999998,2.8077360026995657,98.7812318055319,83262.82999999999,84290.13131149995
2000-07-12,-16586.11868850002,-16.586118688500022,1.231571166990314,1027.3013114999558,-876.2499999999709,-1.0395641653015453,98.76842883300968,82386.58000000002,83413.88131149998
2000-07-13,-16926.828688500013,-16.926828688500013,1.2366222395048307,1027.3013114999558,-340.70999999999185,-0.40845719518511286,98.76337776049516,82045.87000000002,83073.17131149999
2000-07-14,-15327.738688500045,-15.327738688500045,1.213267834811482,1027.3013114999558,1599.0899999999674,1.9249174850973845,98.78673216518851,83644.95999999999,84672.26131149995
2000-07-17,-15395.188688500028,-15.395188688500028,1.2142350955876655,1027.3013114999558,-67.44999999998254,-0.07966009051280844,98.78576490441232,83577.51000000001,84604.81131149997
2000-07-18,-15714.538688500004,-15.714538688500005,1.2188357226915831,1027.3013114999558,-319.3499999999767,-0.37746080281910493,98.7811642773084,83258.16000000003,84285.4613115
2000-07-19,-15577.058688500023,-15.577058688500022,1.2168508885629388,1027.3013114999558,137.47999999998137,0.16311235397037976,98.78314911143706,83395.64000000001,84422.94131149998
2000-07-20,-15161.058688500052,-15.16105868850005,1.210884171371319,1027.3013114999558,415.9999999999709,0.492757055768802,98.78911582862867,83811.63999999998,84838.94131149995
2000-07-21,-16334.028688500024,-16.334028688500023,1.2278603778771313,1027.3013114999558,-1172.969999999972,-1.3825844380745185,98.77213962212285,82638.67000000001,83665.97131149998
2000-07-24,-16462.90868850003,-16.46290868850003,1.2297547058099858,1027.3013114999558,-128.88000000000466,-0.1540411208759731,98.77024529419,82509.79000000001,83537.09131149997
2000-07-25,-15807.698688500037,-15.807698688500038,1.2201843820601623,1027.3013114999558,655.2099999999919,0.7843342277226184,98.77981561793983,83165.0,84192.30131149996
2000-07-26,-15983.238688500045,-15.983238688500045,1.2227337681955397,1027.3013114999558,-175.54000000000815,-0.20849887372781775,98.77726623180445,82989.45999999999,84016.76131149995
2000-07-27,-14727.818688500003,-14.727818688500003,1.2047320658389344,1027.3013114999558,1255.420000000042,1.4942494573736966,98.79526793416106,84244.88000000003,85272.1813115
2000-07-28,-15233.928688500018,-15.233928688500017,1.2119251200457424,1027.3013114999558,-506.11000000001513,-0.593522989814452,98.78807487995425,83738.77000000002,84766.07131149998
2000-07-31,-15517.418688500038,-15.517418688500037,1.2159918595670527,1027.3013114999558,-283.4900000000198,-0.3344380547710479,98.78400814043295,83455.28,84482.58131149996
2000-08-01,-13835.678688500047,-13.835678688500048,1.1922583452912856,1027.3013114999558,1681.7399999999907,1.9906351982773383,98.8077416547087,85137.01999999999,86164.32131149995
2000-08-02,-13948.748688500025,-13.948748688500027,1.1938249541324986,1027.3013114999558,-113.06999999997788,-0.13122600895469128,98.80617504586749,85023.95000000001,86051.25131149997
2000-08-03,-12997.298688500043,-12.997298688500042,1.180769442803689,1027.3013114999558,951.4499999999825,1.1056782853230047,98.8192305571963,85975.4,87002.70131149996
2000-08-04,-11607.88868850004,-11.60788868850004,1.1622092698744058,1027.3013114999558,1389.4100000000035,1.5969734031882894,98.83779073012559,87364.81,88392.11131149996
2000-08-07,-9948.128688500059,-9.94812868850006,1.140788410655455,1027.3013114999558,1659.7599999999802,1.8777241264787425,98.85921158934454,89024.56999999998,90051.87131149994
2000-08-08,-9738.478688500065,-9.738478688500065,1.1381387069188147,1027.3013114999558,209.64999999999418,0.2328102647359657,98.86186129308118,89234.21999999997,90261.52131149994
2000-08-09,-9618.59868850006,-9.618598688500061,1.1366291035468201,1027.3013114999558,119.88000000000466,0.1328140698917415,98.86337089645318,89354.09999999998,90381.40131149994
2000-08-10,-9451.808688500023,-9.451808688500023,1.134535429830816,1027.3013114999558,166.79000000003725,0.18454017926231825,98.86546457016918,89520.89000000001,90548.19131149998
2000-08-11,-8774.588688500051,-8.774588688500051,1.1261131045955102,1027.3013114999558,677.2199999999721,0.7479111290806782,98.87388689540448,90198.10999999999,91225.41131149995
2000-08-14,-7655.0386885000335,-7.655038688500033,1.1124606008926046,1027.3013114999558,1119.5500000000175,1.2272348065137044,98.88753939910738,91317.66,92344.96131149997
2000-08-15,-8105.478688500065,-8.105478688500064,1.1179135565847889,1027.3013114999558,-450.44000000003143,-0.48777972680133325,98.8820864434152,90867.21999999997,91894.52131149994
2000-08-16,-8005.698688500037,-8.005698688500038,1.1167010313187036,1027.3013114999558,99.78000000002794,0.10858101068049329,98.88329896868129,90967.0,91994.30131149996
2000-08-17,-7139.85868850004,-7.13985868850004,1.106288766085189,1027.3013114999558,865.8399999999965,0.9411887341458184,98.8937112339148,91832.84,92860.14131149996
2000-08-18,-8211.965676000022,-8.211965676000021,1.183524989940779,1086.3343239999595,-1072.1069874999812,-1.154539474480866,98.81647501005921,90701.70000000001,91788.03432399998
2000-08-21,-7736.955675999983,-7.736955675999983,1.1774316921356731,1086.3343239999595,475.0100000000384,0.5175075416947204,98.82256830786432,91176.71000000005,92263.04432400002
2000-08-22,-7306.335676000017,-7.306335676000017,1.1719617860858358,1086.3343239999595,430.61999999996624,0.46673075135886316,98.82803821391416,91607.33000000002,92693.66432399998
2000-08-23,-6647.005676000001,-6.647005676000001,1.1636844986778054,1086.3343239999595,659.3300000000163,0.7112999629569121,98.83631550132219,92266.66000000003,93352.994324
2000-08-24,-6648.965676000022,-6.648965676000021,1.1637089314185236,1086.3343239999595,-1.9600000000209548,-0.0020995577209000794,98.83629106858147,92264.70000000001,93351.03432399998
2000-08-25,-6723.015676000039,-6.723015676000039,1.1646327675287504,1086.3343239999595,-74.05000000001746,-0.07932424159651723,98.83536723247124,92190.65,93276.98432399996
2000-08-28,-6294.305676000018,-6.294305676000018,1.1593044924717308,1086.3343239999595,428.71000000002095,0.4596096272912147,98.84069550752827,92619.36000000002,93705.69432399998
2000-08-29,-6538.635676000005,-6.5386356760000055,1.1623351872266634,1086.3343239999595,-244.3299999999872,-0.2607418916882292,98.83766481277333,92375.03000000003,93461.364324
2000-08-30,-7056.25567600003,-7.0562556760000295,1.1688084355769233,1086.3343239999595,-517.6200000000244,-0.5538331306673474,98.83119156442307,91857.41,92943.74432399997
2000-08-31,-6251.695676000032,-6.251695676000033,1.158777571320672,1086.3343239999595,804.5599999999977,0.8656419061355203,98.84122242867932,92661.97,93748.30432399997
2000-09-01,-6028.505676000001,-6.028505676,1.1560253796267592,1086.3343239999595,223.19000000003143,0.23807363942143733,98.84397462037323,92885.16000000003,93971.494324
2000-09-05,-5903.215676000051,-5.903215676000051,1.154486130216124,1086.3343239999595,125.28999999994994,0.13332766590682096,98.84551386978386,93010.44999999998,94096.78432399995
2000-09-06,-4816.115676000016,-4.816115676000016,1.1413006852106868,1086.3343239999595,1087.100000000035,1.1552998413387476,98.8586993147893,94097.55000000002,95183.88432399998
2000-09-07,-4075.0256760000193,-4.07502567600002,1.1324833096443827,1086.3343239999595,741.0899999999965,0.7785876834752536,98.8675166903556,94838.64000000001,95924.97432399998
2000-09-08,-4003.2056760000123,-4.003205676000012,1.1316360422760148,1086.3343239999595,71.82000000000698,0.07487101300379286,98.86836395772399,94910.46000000002,95996.79432399999
2000-09-11,-1804.3956760000146,-1.8043956760000146,1.1062962863546921,1086.3343239999595,2198.8099999999977,2.2905035688783175,98.8937037136453,97109.27000000002,98195.60432399999
2000-09-12,-2073.875676000054,-2.0738756760000543,1.1093406703258226,1086.3343239999595,-269.4800000000396,-0.2744318361857426,98.89065932967416,96839.78999999998,97926.12432399995
2000-09-13,-2513.985676000011,-2.513985676000011,1.1143488956164205,1086.3343239999595,-440.1099999999569,-0.4494306325693049,98.88565110438357,96399.68000000002,97486.01432399999
2000-09-14,-3249.2456760000205,-3.2492456760000206,1.1228174204844246,1086.3343239999595,-735.2600000000093,-0.754221008109259,98.87718257951556,95664.42000000001,96750.75432399998
2000-09-15,-3864.305676000018,-3.8643056760000185,1.1300010174563846,1086.3343239999595,-615.0599999999977,-0.635715973790011,98.8699989825436,95049.36000000002,96135.69432399998
2000-09-18,-5611.875676000054,-5.611875676000054,1.1509226735674611,1086.3343239999595,-1747.570000000036,-1.817815965535457,98.84907732643254,93301.78999999998,94388.12432399995
2000-09-19,-6110.665676000033,-6.110665676000034,1.1570369859596192,1086.3343239999595,-498.78999999997905,-0.528445716632545,98.84296301404038,92803.0,93889.33432399997
2000-09-20,-6841.645676000015,-6.841645676000015,1.1661158377935106,1086.3343239999595,-730.9799999999814,-0.7785548861998145,98.83388416220649,92072.02000000002,93158.35432399999
2000-09-21,-7662.775676000019,-7.662775676000019,1.1764857910263207,1086.3343239999595,-821.1300000000047,-0.8814346345623029,98.82351420897368,91250.89000000001,92337.22432399998
2000-09-22,-6436.095675999997,-6.436095675999997,1.1610613428850944,1086.3343239999595,1226.6800000000221,1.3284783130319715,98.8389386571149,92477.57000000004,93563.904324
2000-09-25,-6051.975676000002,-6.051975676000001,1.1563141767127552,1086.3343239999595,384.11999999999534,0.4105429361624716,98.84368582328725,92861.69000000003,93948.024324
2000-09-26,-5005.6756760000135,-5.005675676000013,1.1435781366208433,1086.3343239999595,1046.2999999999884,1.1137009080591171,98.85642186337915,93907.99000000002,94994.32432399999
2000-09-27,-4057.905676000024,-4.057905676000024,1.1322812282285277,1086.3343239999595,947.7699999999895,0.9977122388569258,98.86771877177146,94855.76000000001,95942.09432399998
2000-09-28,-2968.365676000016,-2.968365676000016,1.1195671716427675,1086.3343239999595,1089.5400000000081,1.1356224894576428,98.88043282835723,95945.30000000002,97031.63432399998
2000-09-29,-3543.6456760000146,-3.5436456760000143,1.126244436266923,1086.3343239999595,-575.2799999999988,-0.5928788111298544,98.87375556373307,95370.02000000002,96456.35432399999
2000-10-02,-2837.2056760000414,-2.8372056760000413,1.1180558685637003,1086.3343239999595,706.4399999999732,0.7323934280441687,98.8819441314363,96076.45999999999,97162.79432399996
2000-10-03,-3096.1456760000146,-3.096145676000015,1.1210434626963122,1086.3343239999595,-258.9399999999732,-0.2665011867984256,98.87895653730368,95817.52000000002,96903.85432399999
2000-10-04,-4131.765676000039,-4.131765676000039,1.133153574445256,1086.3343239999595,-1035.6200000000244,-1.0687087807027862,98.86684642555473,94781.9,95868.23432399996
2000-10-05,-4108.135676000034,-4.1081356760000345,1.132874338879727,1086.3343239999595,23.630000000004657,0.024648414739906234,98.86712566112027,94805.53,95891.86432399997
2000-10-06,-6230.565676000027,-6.230565676000027,1.1585164524362666,1086.3343239999595,-2122.429999999993,-2.213357738909648,98.84148354756373,92683.1,93769.43432399997
2000-10-09,-6094.6756760000135,-6.094675676000014,1.1568399681489818,1086.3343239999595,135.89000000001397,0.14491929164302678,98.84316003185101,92818.99000000002,93905.32432399999
2000-10-10,-6484.23567600004,-6.48423567600004,1.1616590334825097,1086.3343239999595,-389.5600000000268,-0.41484335718381027,98.83834096651748,92429.43,93515.76432399996
2000-10-11,-6057.915676000033,-6.057915676000033,1.1563872909752193,1086.3343239999595,426.320000000007,0.45588035673103716,98.84361270902477,92855.75,93942.08432399997
2000-10-12,-7731.895676000044,-7.731895676000043,1.177367121562713,1086.3343239999595,-1673.9800000000105,-1.7819276760206484,98.82263287843728,91181.76999999999,92268.10432399996
2000-10-13,-6754.285676000029,-6.754285676000029,1.1650233277481088,1086.3343239999595,977.6100000000151,1.059531901259326,98.83497667225188,92159.38,93245.71432399997
2000-10-16,-5216.475676000031,-5.216475676000031,1.14612147179348,1086.3343239999595,1537.8099999999977,1.6492018010142366,98.85387852820651,93697.19,94783.52432399997
2000-10-17,-6007.965676000022,-6.007965676000022,1.155772754375393,1086.3343239999595,-791.4899999999907,-0.8350501900461396,98.8442272456246,92905.70000000001,93992.03432399998
2000-10-18,-6278.485676000011,-6.278485676000011,1.1591088042436521,1086.3343239999595,-270.5199999999895,-0.2878116235546939,98.84089119575634,92635.18000000002,93721.51432399999
2000-10-19,-5436.275676000048,-5.436275676000048,1.1487854690218153,1086.3343239999595,842.2099999999627,0.898630379667576,98.85121453097818,93477.38999999998,94563.72432399995
2000-10-20,-4440.195676000032,-4.440195676000032,1.1368109548620382,1086.3343239999595,996.0800000000163,1.0533426079827257,98.86318904513796,94473.47,95559.80432399997
